driver,shift_ID,shift_start,shift_end,shift_length,interval_id,n_SCE,SCE_time,SCE_type,start_time,end_time,interval_time,distance,age,precip_intensity,precip_probability,wind_speed,visibility,speed_limit,num_lanes,SCE_binary,cum_drive
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518593,0,NA,NA,2016-02-25T20:22:42Z,2016-02-25T20:52:42Z,30,25.641,48,0,0,8.915,5.12,65,1.875,0,5.45
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518594,0,NA,NA,2016-02-25T20:52:42Z,2016-02-25T21:22:42Z,30,24.458,48,0,0,8.475,1.62375,69.375,2,0,5.95
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518595,0,NA,NA,2016-02-25T21:22:42Z,2016-02-25T21:52:42Z,30,26.55,48,0,0,7.75,3.995,67.5,2,0,6.45
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518596,0,NA,NA,2016-02-25T21:52:42Z,2016-02-25T22:22:42Z,30,25.976,48,0,0,10.03,3.91,67.5,2,0,6.95
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518597,0,NA,NA,2016-02-25T22:22:42Z,2016-02-25T22:49:22Z,26,22.274,48,0,0,7.29454545454546,3.64272727272727,66.3636363636364,1.96969696969697,0,7.38333333333333
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518598,0,NA,NA,2016-02-25T23:40:24Z,2016-02-26T00:10:24Z,30,21.786,48,0,0,7.63333333333333,4.48166666666667,68.3333333333333,2,0,7.88333333333333
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518599,0,NA,NA,2016-02-26T00:10:24Z,2016-02-26T00:40:24Z,30,26.783,48,0,0,7.07727272727273,4.10181818181818,66.3636363636364,1.72727272727273,0,8.38333333333333
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518600,0,NA,NA,2016-02-26T00:40:24Z,2016-02-26T01:10:24Z,30,22.237,48,0,0,6.68571428571429,3.14285714285714,65.7142857142857,2.36190476190476,0,8.88333333333333
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518601,0,NA,NA,2016-02-26T01:10:24Z,2016-02-26T01:34:34Z,24,21.906,48,0,0,6.12,3.51222222222222,70,2.77777777777778,0,9.28333333333333
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518602,0,NA,NA,2016-02-26T02:05:48Z,2016-02-26T02:09:14Z,3,2.628,48,0,0,5,3.165,52.5,3.5,0,9.33333333333333
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518603,0,NA,NA,2016-02-26T02:32:10Z,2016-02-26T03:02:10Z,30,22.41,48,0,0,5.36,2.98571428571429,70,2.39285714285714,0,9.83333333333333
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518604,0,NA,NA,2016-02-26T03:02:10Z,2016-02-26T03:32:10Z,30,30.117,48,0,0,5.095,2.7725,70,3,0,10.3333333333333
hunt,10,2016-02-25T14:51:18Z,2016-02-26T03:45:14Z,773,518605,0,NA,NA,2016-02-26T03:32:10Z,2016-02-26T03:45:14Z,13,11.869,48,0,0,4.315,2.25,70,2.5,0,10.55
hunt,11,2016-02-26T14:05:04Z,2016-02-26T16:00:58Z,115,518606,0,NA,NA,2016-02-26T14:05:04Z,2016-02-26T14:35:04Z,30,26.266,48,0,0,2.85,1.92428571428571,67.8571428571429,2.14285714285714,0,0.5
hunt,11,2016-02-26T14:05:04Z,2016-02-26T16:00:58Z,115,518607,0,NA,NA,2016-02-26T14:35:04Z,2016-02-26T15:05:04Z,30,27.079,48,0,0,3.625,1.4875,67.5,2,0,1
hunt,11,2016-02-26T14:05:04Z,2016-02-26T16:00:58Z,115,518608,0,NA,NA,2016-02-26T15:05:04Z,2016-02-26T15:35:04Z,30,21.731,48,0,0,4.79,2.056,68.3333333333334,2.05,0,1.5
hunt,11,2016-02-26T14:05:04Z,2016-02-26T16:00:58Z,115,518609,0,NA,NA,2016-02-26T15:35:04Z,2016-02-26T16:00:58Z,25,7.788,48,0,0,4.77875,3.23625,62.0833333333333,1.95833333333333,0,1.91666666666667
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518610,1,2016-03-01 08:08:47,HB,2016-03-01T07:47:10Z,2016-03-01T08:09:28Z,22,7.169,48,0,0,1.196,3.036,66,2,1,0.366666666666667
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518611,0,NA,NA,2016-03-01T08:40:30Z,2016-03-01T09:10:30Z,30,19.355,48,0,0,1.906,2.572,70,2.2,0,0.866666666666667
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518612,0,NA,NA,2016-03-01T09:10:30Z,2016-03-01T09:40:30Z,30,32.991,48,0,0,2.78,1.425,63.75,1.875,0,1.36666666666667
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518613,0,NA,NA,2016-03-01T09:40:30Z,2016-03-01T10:10:30Z,30,24.124,48,0,0,3.5375,1.98375,66.875,2.05833333333333,0,1.86666666666667
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518614,0,NA,NA,2016-03-01T10:10:30Z,2016-03-01T10:40:30Z,30,29.916,48,0,0,3.925,3.1225,67.5,2.5,0,2.36666666666667
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518615,0,NA,NA,2016-03-01T10:40:30Z,2016-03-01T11:10:30Z,30,24.275,48,0,0,4.44,3.236,67.3333333333333,2.26666666666667,0,2.86666666666667
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518616,0,NA,NA,2016-03-01T11:10:30Z,2016-03-01T11:40:30Z,30,26.892,48,0,0,3.87,3.2625,62.5,2.5,0,3.36666666666667
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518617,0,NA,NA,2016-03-01T11:40:30Z,2016-03-01T12:10:30Z,30,29.364,48,0.000925,0.0975,3.545,2.8775,63.75,3,0,3.86666666666667
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518618,0,NA,NA,2016-03-01T12:10:30Z,2016-03-01T12:21:44Z,11,17.182,48,0.004675,0.285,2.22,3.4925,70,2.25,0,4.05
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518619,0,NA,NA,2016-03-01T13:19:32Z,2016-03-01T13:49:32Z,30,25.656,48,0.0239818181818182,0.689090909090909,2.25545454545455,2.75090909090909,69.5454545454546,1.96969696969697,0,4.55
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518620,0,NA,NA,2016-03-01T13:49:32Z,2016-03-01T14:19:32Z,30,31.531,48,0.14124,1,3.058,3.182,59,2.68,0,5.05
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518621,0,NA,NA,2016-03-01T14:19:32Z,2016-03-01T14:49:32Z,30,14.42,48,0.131609090909091,1,3.11727272727273,3.03272727272727,52.6969696969697,2.56363636363636,0,5.55
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518622,0,NA,NA,2016-03-01T14:49:32Z,2016-03-01T15:19:32Z,30,25.739,48,0.0940714285714286,0.997142857142857,3.63571428571429,3.74571428571429,62.1428571428572,3.26190476190476,0,6.05
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518623,0,NA,NA,2016-03-01T15:19:32Z,2016-03-01T15:49:32Z,30,22.405,48,0.0854285714285714,0.938571428571429,5.13142857142857,3.37285714285714,62.1428571428572,2.86666666666667,0,6.55
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518624,0,NA,NA,2016-03-01T15:49:32Z,2016-03-01T16:19:32Z,30,28.698,48,0.0480333333333333,0.92,8.27777777777778,2.74222222222222,68.6111111111111,2.40740740740741,0,7.05
hunt,12,2016-03-01T07:47:10Z,2016-03-01T16:43:04Z,535,518625,0,NA,NA,2016-03-01T16:19:32Z,2016-03-01T16:43:04Z,23,25.976,48,0.05522,0.97,10.092,3.1,67,1.8,0,7.43333333333333
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518626,0,NA,NA,2016-03-02T03:27:22Z,2016-03-02T03:57:22Z,30,17.885,48,0,0,5.81,2.492,65,2,0,0.5
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518627,0,NA,NA,2016-03-02T03:57:22Z,2016-03-02T04:27:22Z,30,37.87,48,0,0,4.67,0.568,67,2.4,0,1
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518628,0,NA,NA,2016-03-02T04:27:22Z,2016-03-02T04:57:22Z,30,19.342,48,0,0,4.71,1.166,68,2.84,0,1.5
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518629,0,NA,NA,2016-03-02T04:57:22Z,2016-03-02T05:27:22Z,30,34.154,48,0,0,5.48571428571429,4.43142857142857,59.2857142857143,1.87619047619048,0,2
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518630,0,NA,NA,2016-03-02T05:27:22Z,2016-03-02T05:57:22Z,30,9.984,48,0,0,7.75,9.895,63.75,3.04166666666667,0,2.5
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518631,0,NA,NA,2016-03-02T05:57:22Z,2016-03-02T06:27:22Z,30,1.341,48,0,0,7.71272727272727,10,54.0909090909091,3.95454545454545,0,3
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518632,0,NA,NA,2016-03-02T06:27:22Z,2016-03-02T06:57:22Z,30,4.013,48,0,0,7.68875,10,66.875,2.5,0,3.5
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518633,0,NA,NA,2016-03-02T06:57:22Z,2016-03-02T07:27:22Z,30,12.732,48,0,0,8.48,10,40,3.81878306878307,0,4
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518634,0,NA,NA,2016-03-02T07:27:22Z,2016-03-02T07:57:22Z,30,4.43,48,0,0,8.24666666666667,10,52.7777777777778,3.66666666666667,0,4.5
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518635,0,NA,NA,2016-03-02T07:57:22Z,2016-03-02T08:27:22Z,30,2.157,48,0,0,8.65666666666667,10,47.0833333333333,2.36666666666667,0,5
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518636,0,NA,NA,2016-03-02T08:27:22Z,2016-03-02T08:54:52Z,27,9.555,48,0,0,9.50285714285714,10,70,2.61904761904762,0,5.45
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518637,0,NA,NA,2016-03-02T09:51:24Z,2016-03-02T10:21:24Z,30,4.675,48,0,0,10.3992857142857,9.82357142857143,68.2142857142857,3.0952380952381,0,5.95
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518638,1,2016-03-02 10:47:46,HW,2016-03-02T10:21:24Z,2016-03-02T10:51:24Z,30,9.527,48,0,0,10.26,7.57428571428571,66.4285714285714,3,1,6.45
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518639,0,NA,NA,2016-03-02T10:51:24Z,2016-03-02T11:21:24Z,30,25.053,48,0.0007875,0.1075,8.1625,3.88375,69.375,2.5,0,6.95
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518640,0,NA,NA,2016-03-02T11:21:24Z,2016-03-02T11:51:24Z,30,27.409,48,0,0,6.645,1.97,63.75,2,0,7.45
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518641,0,NA,NA,2016-03-02T11:51:24Z,2016-03-02T12:21:24Z,30,31.378,48,0,0,7.574,3.262,70,2,0,7.95
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518642,0,NA,NA,2016-03-02T12:21:24Z,2016-03-02T12:51:24Z,30,28.362,48,0,0,7.236,7.186,69,2.4,0,8.45
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518643,0,NA,NA,2016-03-02T12:51:24Z,2016-03-02T13:21:24Z,30,27.822,48,0.003325,0.1,7.27,10,70,2,0,8.95
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518644,0,NA,NA,2016-03-02T13:21:24Z,2016-03-02T13:51:24Z,30,14.979,48,0.01015,0.33,4.68333333333333,10,70,2.16666666666667,0,9.45
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518645,0,NA,NA,2016-03-02T13:51:24Z,2016-03-02T14:10:34Z,19,17.302,48,0.0086,0.383333333333333,3.19666666666667,10,65,3.66666666666667,0,9.76666666666667
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518646,0,NA,NA,2016-03-02T14:36:20Z,2016-03-02T15:06:20Z,30,19.66,48,0.00566,0.324,3.332,10,67,3.1,0,10.2666666666667
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518647,0,NA,NA,2016-03-02T15:06:20Z,2016-03-02T15:36:20Z,30,24.086,48,0,0,1.946,10,61,2,0,10.7666666666667
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518648,0,NA,NA,2016-03-02T15:36:20Z,2016-03-02T16:06:20Z,30,23.147,48,0.00042,0.084,0.592,9.006,65,2.48,0,11.2666666666667
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518649,0,NA,NA,2016-03-02T16:06:20Z,2016-03-02T16:36:20Z,30,12.957,48,0.00157142857142857,0.284285714285714,0.718571428571429,7.47428571428571,53.5714285714286,3.14285714285714,0,11.7666666666667
hunt,13,2016-03-02T03:27:22Z,2016-03-02T16:57:24Z,810,518650,0,NA,NA,2016-03-02T16:36:20Z,2016-03-02T16:57:24Z,21,4.59,48,0.00158461538461538,0.29,0.822307692307692,7.44076923076923,66.5384615384615,4.30769230769231,0,12.1166666666667
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518651,0,NA,NA,2016-03-03T06:17:20Z,2016-03-03T06:29:20Z,12,0.871,48,0,0,3.935,2.255,60,4,0,0.2
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518652,0,NA,NA,2016-03-03T07:33:56Z,2016-03-03T07:46:58Z,13,0.828,48,0,0,2.87,1.555,57.5,2.9375,0,0.416666666666667
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518653,0,NA,NA,2016-03-03T08:47:38Z,2016-03-03T09:17:38Z,30,16.717,48,0,0,4.272,2.074,62,2.47619047619048,0,0.916666666666667
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518654,0,NA,NA,2016-03-03T09:17:38Z,2016-03-03T09:47:38Z,30,27.332,48,0,0,6.098,2.034,63,1.9,0,1.41666666666667
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518655,0,NA,NA,2016-03-03T09:47:38Z,2016-03-03T10:17:38Z,30,29.98,48,2e-04,0.0533333333333333,5.46666666666667,2.37833333333333,65,2.61111111111111,0,1.91666666666667
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518656,0,NA,NA,2016-03-03T10:17:38Z,2016-03-03T10:47:38Z,30,29.78,48,0.0019,0.275,3.7575,2.2925,63.5416666666667,2.5,0,2.41666666666667
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518657,0,NA,NA,2016-03-03T10:47:38Z,2016-03-03T11:17:38Z,30,29.985,48,0.00056,0.1,5.588,3.102,70,2,0,2.91666666666667
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518658,0,NA,NA,2016-03-03T11:17:38Z,2016-03-03T11:47:38Z,30,25.249,48,0,0,4.11818181818182,3.23272727272727,68.6363636363636,2.54545454545455,0,3.41666666666667
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518659,0,NA,NA,2016-03-03T11:47:38Z,2016-03-03T12:00:52Z,13,7.803,48,0.000166666666666667,0.0466666666666667,3.92,3.27,50,1.33333333333333,0,3.63333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518660,0,NA,NA,2016-03-03T12:49:20Z,2016-03-03T13:13:32Z,24,17.009,48,0.00303333333333333,0.196666666666667,3.93166666666667,2.61,65,2.83333333333333,0,4.03333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518661,0,NA,NA,2016-03-03T13:56:06Z,2016-03-03T14:26:06Z,30,21.68,48,0.0563133333333333,0.384666666666667,4.08733333333333,1.886,67,1.73333333333333,0,4.53333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518662,0,NA,NA,2016-03-03T14:26:06Z,2016-03-03T14:56:06Z,30,25.373,48,0.139725,0.69,4.0575,0.825,70,2,0,5.03333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518663,0,NA,NA,2016-03-03T14:56:06Z,2016-03-03T15:26:06Z,30,30.519,48,0.0188,0.56,4.5125,0.43,70,2.41666666666667,0,5.53333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518664,0,NA,NA,2016-03-03T15:26:06Z,2016-03-03T15:56:06Z,30,31.12,48,0.01685,0.53,4.2575,0.46,70,3,0,6.03333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518665,0,NA,NA,2016-03-03T15:56:06Z,2016-03-03T16:26:06Z,30,30.873,48,0.0048,0.311666666666667,2.71166666666667,1.01666666666667,68.3333333333333,2.5,0,6.53333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518666,0,NA,NA,2016-03-03T16:26:06Z,2016-03-03T16:56:06Z,30,29.661,48,0.00146,0.184,1.26,0.7,68.6666666666667,2.48571428571429,0,7.03333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518667,0,NA,NA,2016-03-03T16:56:06Z,2016-03-03T17:26:06Z,30,34.335,48,0.00506666666666667,0.143333333333333,1,0.501666666666667,66.25,3,0,7.53333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518668,0,NA,NA,2016-03-03T17:26:06Z,2016-03-03T17:56:06Z,30,24.674,48,0.0019,0.03,1.435,1.065,70,2.25,0,8.03333333333333
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518669,0,NA,NA,2016-03-03T17:56:06Z,2016-03-03T18:02:00Z,5,5.389,48,0,0,0.54,1.3,70,2,0,8.11666666666667
hunt,14,2016-03-03T06:17:20Z,2016-03-03T18:49:32Z,752,518670,0,NA,NA,2016-03-03T18:27:58Z,2016-03-03T18:49:32Z,21,7.18,48,0,0,0.496666666666667,1.32,66.6666666666667,1.91666666666667,0,8.46666666666667
hunt,15,2016-03-07T13:01:28Z,2016-03-07T16:46:44Z,225,518671,0,NA,NA,2016-03-07T13:01:28Z,2016-03-07T13:31:28Z,30,12.921,48,0,0,5.34142857142857,2.51285714285714,63.5714285714286,1.85714285714286,0,0.5
hunt,15,2016-03-07T13:01:28Z,2016-03-07T16:46:44Z,225,518672,0,NA,NA,2016-03-07T13:31:28Z,2016-03-07T14:01:28Z,30,34.19,48,0,0,3.70571428571429,1.21,67.1428571428571,1.85714285714286,0,1
hunt,15,2016-03-07T13:01:28Z,2016-03-07T16:46:44Z,225,518673,0,NA,NA,2016-03-07T14:01:28Z,2016-03-07T14:31:28Z,30,29.789,48,0,0,4.3675,2.00125,65.625,2.20833333333333,0,1.5
hunt,15,2016-03-07T13:01:28Z,2016-03-07T16:46:44Z,225,518674,0,NA,NA,2016-03-07T14:31:28Z,2016-03-07T15:01:28Z,30,26.826,48,0,0,5.372,2.718,70,2.9,0,2
hunt,15,2016-03-07T13:01:28Z,2016-03-07T16:46:44Z,225,518675,0,NA,NA,2016-03-07T15:01:28Z,2016-03-07T15:31:28Z,30,19.075,48,0,0,5.168,2.692,64.25,2.38,0,2.5
hunt,15,2016-03-07T13:01:28Z,2016-03-07T16:46:44Z,225,518676,0,NA,NA,2016-03-07T15:31:28Z,2016-03-07T16:01:28Z,30,33.632,48,0,0,4.106,2.932,67,3.3,0,3
hunt,15,2016-03-07T13:01:28Z,2016-03-07T16:46:44Z,225,518677,1,2016-03-07 16:14:24,HB,2016-03-07T16:01:28Z,2016-03-07T16:31:28Z,30,14.931,48,0,0,3.965,3.6025,61.5,2.39166666666667,1,3.5
hunt,15,2016-03-07T13:01:28Z,2016-03-07T16:46:44Z,225,518678,0,NA,NA,2016-03-07T16:31:28Z,2016-03-07T16:46:44Z,15,9.892,48,0,0,3.984,3.594,63,3.22666666666667,0,3.75
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607679,0,NA,NA,2016-02-02T10:41:32Z,2016-02-02T11:11:32Z,30,1.548,51,0.0290545454545455,0.625454545454546,6.35363636363636,7.20727272727273,50.4545454545455,2.38636363636364,0,0.5
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607680,0,NA,NA,2016-02-02T11:11:32Z,2016-02-02T11:33:48Z,22,1.911,51,0.0464904761904762,0.872857142857143,4.65761904761905,4.96142857142857,47.9761904761905,2.95238095238095,0,0.866666666666667
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607681,0,NA,NA,2016-02-02T12:54:10Z,2016-02-02T13:24:10Z,30,2.227,51,0.2732,0.934285714285714,6.22142857142857,9.79571428571429,55.7142857142857,3.71428571428571,0,1.36666666666667
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607682,0,NA,NA,2016-02-02T13:24:10Z,2016-02-02T13:25:54Z,1,0.563,51,0.2709,0.94,6.44,10,55,2.66666666666667,0,1.38333333333333
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607683,0,NA,NA,2016-02-02T14:09:12Z,2016-02-02T14:39:30Z,30,1.491,51,0.0460157894736842,0.89,6.89842105263158,10,53.9473684210526,2.63157894736842,0,1.88333333333333
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607684,0,NA,NA,2016-02-02T15:08:34Z,2016-02-02T15:38:34Z,30,9.479,51,0.00406,0.29,6.157,10,54,4.1,0,2.38333333333333
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607685,0,NA,NA,2016-02-02T15:38:34Z,2016-02-02T16:08:06Z,29,15.936,51,0.0250916666666667,0.366666666666667,5.91,8.35,67.5,2.83333333333333,0,2.86666666666667
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607686,0,NA,NA,2016-02-02T16:35:00Z,2016-02-02T17:05:00Z,30,0.263,51,0.069825,0.5025,5.46,7.2,65,2.55555555555556,0,3.36666666666667
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607687,0,NA,NA,2016-02-02T17:05:00Z,2016-02-02T17:35:00Z,30,12.692,51,0.175,0.76,6.09333333333333,8.215,59.4444444444445,2.77777777777778,0,3.86666666666667
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607688,0,NA,NA,2016-02-02T17:35:00Z,2016-02-02T18:04:06Z,29,12.206,51,0.149366666666667,0.91,4.79333333333333,7.63166666666667,47.8571428571429,4.16666666666667,0,4.35
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607689,0,NA,NA,2016-02-02T18:31:24Z,2016-02-02T18:52:00Z,20,0.798,51,0.1655125,0.96,2.72875,10,52.5,2.6875,0,4.68333333333333
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607690,0,NA,NA,2016-02-02T20:10:00Z,2016-02-02T20:27:42Z,17,8.274,51,0.00425714285714286,0.527142857142857,4.22,10,63.5714285714286,2.79591836734694,0,4.96666666666667
kell0,1,2016-02-02T10:41:32Z,2016-02-02T22:58:54Z,737,607691,0,NA,NA,2016-02-02T22:36:58Z,2016-02-02T22:58:54Z,21,7.265,51,0,0,3.64333333333333,10,65.5555555555556,3.14814814814815,0,5.31666666666667
kell0,2,2016-02-03T16:53:52Z,2016-02-03T18:32:38Z,98,607692,0,NA,NA,2016-02-03T16:53:52Z,2016-02-03T17:23:52Z,30,5.879,51,0,0,4.59111111111111,10,61.25,3.11111111111111,0,0.5
kell0,2,2016-02-03T16:53:52Z,2016-02-03T18:32:38Z,98,607693,0,NA,NA,2016-02-03T17:23:52Z,2016-02-03T17:53:52Z,30,29.417,51,0,0,5.44833333333333,10,69.1666666666667,2.22222222222222,0,1
kell0,2,2016-02-03T16:53:52Z,2016-02-03T18:32:38Z,98,607694,0,NA,NA,2016-02-03T17:53:52Z,2016-02-03T18:23:52Z,30,30.166,51,0,0,3.208,10,64,3.4,0,1.5
kell0,2,2016-02-03T16:53:52Z,2016-02-03T18:32:38Z,98,607695,0,NA,NA,2016-02-03T18:23:52Z,2016-02-03T18:32:38Z,8,2.766,51,0,0,2.41,10,55,2,0,1.63333333333333
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607696,0,NA,NA,2016-02-06T06:43:08Z,2016-02-06T07:13:08Z,30,7.3,51,0,0,0.00375,10,60.625,2.61458333333333,0,0.5
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607697,0,NA,NA,2016-02-06T07:13:08Z,2016-02-06T07:43:08Z,30,22.914,51,0,0,0,10,64,2.4,0,1
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607698,0,NA,NA,2016-02-06T07:43:08Z,2016-02-06T08:13:08Z,30,21.992,51,0,0,0,10,36.4285714285714,2.57142857142857,0,1.5
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607699,0,NA,NA,2016-02-06T08:13:08Z,2016-02-06T08:43:08Z,30,5.531,51,0,0,0,10,52.6923076923077,2.31153846153846,0,2
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607700,0,NA,NA,2016-02-06T08:43:08Z,2016-02-06T08:59:04Z,15,6.186,51,0,0,0,10,61.6666666666667,1.94444444444445,0,2.25
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607701,0,NA,NA,2016-02-06T09:22:00Z,2016-02-06T09:52:00Z,30,3.485,51,0,0,0.405,10,61.6666666666667,2.19444444444445,0,2.75
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607702,0,NA,NA,2016-02-06T09:52:00Z,2016-02-06T09:54:46Z,2,0.131,51,0,0,0.4,10,65,2.66666666666667,0,2.78333333333333
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607703,0,NA,NA,2016-02-06T10:27:52Z,2016-02-06T10:57:52Z,30,14.432,51,0,0,0.108,10,62,2.51428571428571,0,3.28333333333333
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607704,0,NA,NA,2016-02-06T10:57:52Z,2016-02-06T11:27:52Z,30,28.674,51,0,0,0.965,10,65,2,0,3.78333333333333
kell0,3,2016-02-06T06:43:08Z,2016-02-06T20:18:16Z,815,607705,0,NA,NA,2016-02-06T11:27:52Z,2016-02-06T11:57:52Z,30,29.369,51,0,0,0.326,10,59.6666666666667,2.26666666666667,0,4.28333333333333
