driver,interval_id,start_time,end_time,interval_time,distance
gres0,437988,2015-09-04T16:45:08Z,2015-09-04T17:15:08Z,30,19.919
gres0,437989,2015-09-04T17:15:08Z,2015-09-04T17:45:08Z,30,13.432
gres0,437990,2015-09-04T17:45:08Z,2015-09-04T18:15:08Z,30,25.086
gres0,437991,2015-09-04T18:15:08Z,2015-09-04T18:45:08Z,30,2.306
gres0,437992,2015-09-04T18:45:08Z,2015-09-04T19:15:08Z,30,12.393
gres0,437993,2015-09-04T19:15:08Z,2015-09-04T19:36:06Z,20,10.264
gres0,437994,2015-09-05T09:39:30Z,2015-09-05T10:09:30Z,30,18.105
gres0,437995,2015-09-05T10:09:30Z,2015-09-05T10:26:32Z,17,4.329
gres0,437996,2015-09-05T10:54:12Z,2015-09-05T11:24:12Z,30,10.424
gres0,437997,2015-09-05T11:24:12Z,2015-09-05T11:54:12Z,30,27.704
gres0,437998,2015-09-05T11:54:12Z,2015-09-05T12:24:12Z,30,29.689
gres0,437999,2015-09-05T12:24:12Z,2015-09-05T12:53:56Z,29,27.746
gres0,438000,2015-09-05T13:28:54Z,2015-09-05T13:58:54Z,30,22.874
gres0,438001,2015-09-05T13:58:54Z,2015-09-05T14:28:54Z,30,30.48
gres0,438002,2015-09-05T14:28:54Z,2015-09-05T14:58:54Z,30,29.086
gres0,438003,2015-09-05T14:58:54Z,2015-09-05T15:28:54Z,30,29.405
gres0,438004,2015-09-05T15:28:54Z,2015-09-05T15:58:54Z,30,26.407
gres0,438005,2015-09-05T15:58:54Z,2015-09-05T16:27:52Z,28,0.533
gres0,438006,2015-09-05T16:51:40Z,2015-09-05T17:21:40Z,30,9.5
gres0,438007,2015-09-05T17:21:40Z,2015-09-05T17:23:50Z,2,0.395
gres0,438008,2015-09-05T18:10:00Z,2015-09-05T18:40:00Z,30,9.172
gres0,438009,2015-09-05T18:40:00Z,2015-09-05T19:10:00Z,30,28.928
gres0,438010,2015-09-05T19:10:00Z,2015-09-05T19:40:00Z,30,30.071
gres0,438011,2015-09-05T19:40:00Z,2015-09-05T19:41:14Z,1,0.602
gres0,438012,2015-09-06T07:19:42Z,2015-09-06T07:30:26Z,10,7.002
gres0,438013,2015-09-06T08:01:46Z,2015-09-06T08:31:46Z,30,10.186
gres0,438014,2015-09-06T08:31:46Z,2015-09-06T09:01:46Z,30,30.204
gres0,438015,2015-09-06T09:01:46Z,2015-09-06T09:31:46Z,30,30.174
gres0,438016,2015-09-06T09:31:46Z,2015-09-06T10:01:46Z,30,30.009
gres0,438017,2015-09-06T10:01:46Z,2015-09-06T10:28:50Z,27,31.143
gres0,438018,2015-09-06T10:57:52Z,2015-09-06T11:27:52Z,30,0.709
gres0,438019,2015-09-06T11:27:52Z,2015-09-06T11:57:52Z,30,8.694
gres0,438020,2015-09-06T11:57:52Z,2015-09-06T12:03:24Z,5,2.997
gres0,438021,2015-09-06T12:51:22Z,2015-09-06T13:21:22Z,30,10.018
gres0,438022,2015-09-06T13:21:22Z,2015-09-06T13:23:28Z,2,0.482
gres0,438023,2015-09-06T13:43:40Z,2015-09-06T14:13:40Z,30,9.429
gres0,438024,2015-09-06T14:13:40Z,2015-09-06T14:19:00Z,5,6.537
hunt,518470,2016-02-16T22:26:46Z,2016-02-16T22:56:46Z,30,23.86
hunt,518471,2016-02-16T22:56:46Z,2016-02-16T23:26:46Z,30,24.996
hunt,518472,2016-02-16T23:26:46Z,2016-02-16T23:56:46Z,30,27.88
hunt,518473,2016-02-16T23:56:46Z,2016-02-17T00:26:46Z,30,22.91
hunt,518474,2016-02-17T00:26:46Z,2016-02-17T00:37:26Z,10,12.49
hunt,518475,2016-02-17T13:29:32Z,2016-02-17T13:59:32Z,30,18.077
hunt,518476,2016-02-17T13:59:32Z,2016-02-17T14:29:32Z,30,22.065
hunt,518477,2016-02-17T14:29:32Z,2016-02-17T14:59:32Z,30,23.454
hunt,518478,2016-02-17T14:59:32Z,2016-02-17T15:29:32Z,30,24.312
hunt,518479,2016-02-17T15:29:32Z,2016-02-17T15:49:18Z,19,21.632
hunt,518480,2016-02-17T16:15:08Z,2016-02-17T16:45:08Z,30,12.406
hunt,518481,2016-02-17T16:45:08Z,2016-02-17T17:15:08Z,30,23.868
hunt,518482,2016-02-17T17:15:08Z,2016-02-17T17:45:08Z,30,10.6
hunt,518483,2016-02-17T17:45:08Z,2016-02-17T18:07:00Z,21,3.718
hunt,518484,2016-02-18T11:22:52Z,2016-02-18T11:52:52Z,30,26.725
hunt,518485,2016-02-18T11:52:52Z,2016-02-18T12:22:52Z,30,30.663
hunt,518486,2016-02-18T12:22:52Z,2016-02-18T12:52:52Z,30,28.72
hunt,518487,2016-02-18T12:52:52Z,2016-02-18T13:22:52Z,30,29.82
hunt,518488,2016-02-18T13:22:52Z,2016-02-18T13:52:52Z,30,23.517
hunt,518489,2016-02-18T13:52:52Z,2016-02-18T14:22:52Z,30,29.297
hunt,518490,2016-02-18T14:22:52Z,2016-02-18T14:52:52Z,30,30.691
hunt,518491,2016-02-18T14:52:52Z,2016-02-18T15:22:52Z,30,29.501
hunt,518492,2016-02-18T15:22:52Z,2016-02-18T15:52:52Z,30,18.683
hunt,518493,2016-02-18T15:52:52Z,2016-02-18T16:06:58Z,14,12.161
hunt,518494,2016-02-18T18:12:10Z,2016-02-18T18:31:14Z,19,10.125
hunt,518495,2016-02-18T19:55:32Z,2016-02-18T20:25:32Z,30,20.379
hunt,518496,2016-02-18T20:25:32Z,2016-02-18T20:55:32Z,30,22.242
hunt,518497,2016-02-18T20:55:32Z,2016-02-18T21:18:16Z,22,15.823
hunt,518498,2016-02-18T22:53:04Z,2016-02-18T22:56:34Z,3,0.241
hunt,518499,2016-02-19T13:01:40Z,2016-02-19T13:31:40Z,30,19.11
hunt,518500,2016-02-19T13:31:40Z,2016-02-19T14:01:40Z,30,23.858
hunt,518501,2016-02-19T14:01:40Z,2016-02-19T14:31:40Z,30,7.896
hunt,518502,2016-02-19T14:31:40Z,2016-02-19T14:41:22Z,9,2.023
hunt,518503,2016-02-19T15:11:40Z,2016-02-19T15:36:58Z,25,3.553
hunt,518504,2016-02-19T19:34:10Z,2016-02-19T19:46:56Z,12,0.71
hunt,518505,2016-02-19T21:04:34Z,2016-02-19T21:34:34Z,30,2.435
hunt,518506,2016-02-19T21:34:34Z,2016-02-19T22:04:34Z,30,7.062
hunt,518507,2016-02-19T22:04:34Z,2016-02-19T22:34:34Z,30,26.465
hunt,518508,2016-02-19T22:34:34Z,2016-02-19T23:04:34Z,30,28.829
hunt,518509,2016-02-19T23:04:34Z,2016-02-19T23:34:34Z,30,30.985
hunt,518510,2016-02-19T23:34:34Z,2016-02-19T23:37:56Z,3,3.194
hunt,518511,2016-02-20T10:05:34Z,2016-02-20T10:35:34Z,30,26.648
hunt,518512,2016-02-20T10:35:34Z,2016-02-20T11:05:34Z,30,28.909
hunt,518513,2016-02-20T11:05:34Z,2016-02-20T11:35:34Z,30,26.904
hunt,518514,2016-02-20T11:35:34Z,2016-02-20T12:05:34Z,30,30.37
hunt,518515,2016-02-20T12:05:34Z,2016-02-20T12:35:34Z,30,34.081
hunt,518516,2016-02-20T12:35:34Z,2016-02-20T13:05:34Z,30,23.726
hunt,518517,2016-02-20T13:05:34Z,2016-02-20T13:35:34Z,30,30.077
hunt,518518,2016-02-20T13:35:34Z,2016-02-20T14:05:34Z,30,30.055
hunt,518519,2016-02-20T14:05:34Z,2016-02-20T14:35:34Z,30,33.189
hunt,518520,2016-02-20T14:35:34Z,2016-02-20T14:56:32Z,20,18.561
hunt,518521,2016-02-21T22:02:00Z,2016-02-21T22:32:00Z,30,27.776
hunt,518522,2016-02-21T22:32:00Z,2016-02-21T23:02:00Z,30,24.48
hunt,518523,2016-02-21T23:02:00Z,2016-02-21T23:32:00Z,30,30.062
hunt,518524,2016-02-21T23:32:00Z,2016-02-22T00:02:00Z,30,30.452
hunt,518525,2016-02-22T00:02:00Z,2016-02-22T00:32:00Z,30,30.877
hunt,518526,2016-02-22T00:32:00Z,2016-02-22T01:02:00Z,30,25.648
hunt,518527,2016-02-22T01:02:00Z,2016-02-22T01:32:00Z,30,27.64
hunt,518528,2016-02-22T01:32:00Z,2016-02-22T02:02:00Z,30,13.902
hunt,518529,2016-02-22T02:02:00Z,2016-02-22T02:03:58Z,1,0.31
hunt,518530,2016-02-22T07:57:00Z,2016-02-22T08:27:00Z,30,13.264
hunt,518531,2016-02-22T08:27:00Z,2016-02-22T08:57:00Z,30,30.345
hunt,518532,2016-02-22T08:57:00Z,2016-02-22T09:27:00Z,30,35.454
hunt,518533,2016-02-22T09:27:00Z,2016-02-22T09:50:14Z,23,23.228
hunt,518534,2016-02-22T10:26:36Z,2016-02-22T10:47:00Z,20,18.574
hunt,518535,2016-02-22T21:21:46Z,2016-02-22T21:51:46Z,30,24.875
hunt,518536,2016-02-22T21:51:46Z,2016-02-22T22:21:46Z,30,27.277
hunt,518537,2016-02-22T22:21:46Z,2016-02-22T22:51:46Z,30,23.02
hunt,518538,2016-02-22T22:51:46Z,2016-02-22T23:21:46Z,30,24.391
hunt,518539,2016-02-22T23:21:46Z,2016-02-22T23:51:46Z,30,25.598
hunt,518540,2016-02-22T23:51:46Z,2016-02-23T00:17:00Z,25,16.44
hunt,518541,2016-02-23T01:19:10Z,2016-02-23T01:27:54Z,8,0.226
hunt,518542,2016-02-23T01:58:06Z,2016-02-23T02:28:06Z,30,4.515
hunt,518543,2016-02-23T02:28:06Z,2016-02-23T02:31:30Z,3,0.457
hunt,518544,2016-02-23T03:15:08Z,2016-02-23T03:40:10Z,25,0.583
hunt,518545,2016-02-23T05:17:42Z,2016-02-23T05:26:36Z,8,0.282
hunt,518546,2016-02-23T06:17:10Z,2016-02-23T06:47:10Z,30,1.679
hunt,518547,2016-02-23T06:47:10Z,2016-02-23T07:17:10Z,30,9.405
hunt,518548,2016-02-23T07:17:10Z,2016-02-23T07:47:10Z,30,22.598
hunt,518549,2016-02-23T07:47:10Z,2016-02-23T08:17:10Z,30,30.5
hunt,518550,2016-02-23T08:17:10Z,2016-02-23T08:47:10Z,30,30.092
hunt,518551,2016-02-23T08:47:10Z,2016-02-23T09:17:10Z,30,29.65
hunt,518552,2016-02-23T09:17:10Z,2016-02-23T09:43:34Z,26,26.935
hunt,518553,2016-02-23T20:23:48Z,2016-02-23T20:53:48Z,30,21.175
hunt,518554,2016-02-23T20:53:48Z,2016-02-23T21:23:48Z,30,26.654
hunt,518555,2016-02-23T21:23:48Z,2016-02-23T21:53:48Z,30,30.458
hunt,518556,2016-02-23T21:53:48Z,2016-02-23T22:23:48Z,30,35.827
hunt,518557,2016-02-23T22:23:48Z,2016-02-23T22:53:48Z,30,20.061
hunt,518558,2016-02-23T22:53:48Z,2016-02-23T22:56:28Z,2,6.356
hunt,518559,2016-02-24T00:36:06Z,2016-02-24T01:01:56Z,25,1.037
hunt,518560,2016-02-24T03:12:30Z,2016-02-24T03:42:30Z,30,17.481
hunt,518561,2016-02-24T03:42:30Z,2016-02-24T04:12:30Z,30,28.324
hunt,518562,2016-02-24T04:12:30Z,2016-02-24T04:42:30Z,30,28.192
hunt,518563,2016-02-24T04:42:30Z,2016-02-24T04:46:34Z,4,11.03
hunt,518564,2016-02-24T15:08:08Z,2016-02-24T15:38:08Z,30,22.298
hunt,518565,2016-02-24T15:38:08Z,2016-02-24T16:08:08Z,30,20.102
hunt,518566,2016-02-24T16:08:08Z,2016-02-24T16:33:00Z,24,0.414
hunt,518567,2016-02-24T16:57:34Z,2016-02-24T17:01:52Z,4,0.209
hunt,518568,2016-02-24T17:37:32Z,2016-02-24T17:40:06Z,2,0.279
hunt,518569,2016-02-24T18:34:04Z,2016-02-24T19:04:04Z,30,11.912
hunt,518570,2016-02-24T19:04:04Z,2016-02-24T19:34:04Z,30,29.421
hunt,518571,2016-02-24T19:34:04Z,2016-02-24T20:04:04Z,30,29.158
hunt,518572,2016-02-24T20:04:04Z,2016-02-24T20:34:04Z,30,26.464
hunt,518573,2016-02-24T20:34:04Z,2016-02-24T20:42:50Z,8,6.175
hunt,518574,2016-02-24T21:33:20Z,2016-02-24T22:03:20Z,30,21.836
hunt,518575,2016-02-24T22:03:20Z,2016-02-24T22:33:20Z,30,25.11
hunt,518576,2016-02-24T22:33:20Z,2016-02-24T23:03:20Z,30,22.151
hunt,518577,2016-02-24T23:03:20Z,2016-02-24T23:33:20Z,30,17.064
hunt,518578,2016-02-24T23:33:20Z,2016-02-25T00:03:20Z,30,19.221
hunt,518579,2016-02-25T00:03:20Z,2016-02-25T00:33:20Z,30,22.15
hunt,518580,2016-02-25T00:33:20Z,2016-02-25T01:03:20Z,30,9.425
hunt,518581,2016-02-25T01:03:20Z,2016-02-25T01:09:38Z,6,0.263
hunt,518582,2016-02-25T01:55:12Z,2016-02-25T02:09:34Z,14,4.154
hunt,518583,2016-02-25T14:51:18Z,2016-02-25T15:21:18Z,30,3.686
hunt,518584,2016-02-25T15:21:18Z,2016-02-25T15:51:18Z,30,1.504
hunt,518585,2016-02-25T15:51:18Z,2016-02-25T16:21:18Z,30,2.107
hunt,518586,2016-02-25T16:21:18Z,2016-02-25T16:51:18Z,30,12.71
hunt,518587,2016-02-25T16:51:18Z,2016-02-25T17:21:18Z,30,25.145
hunt,518588,2016-02-25T17:21:18Z,2016-02-25T17:49:00Z,27,30.736
hunt,518589,2016-02-25T18:22:42Z,2016-02-25T18:52:42Z,30,23.475
hunt,518590,2016-02-25T18:52:42Z,2016-02-25T19:22:42Z,30,29.804
hunt,518591,2016-02-25T19:22:42Z,2016-02-25T19:52:42Z,30,31.901
hunt,518592,2016-02-25T19:52:42Z,2016-02-25T20:22:42Z,30,26.072
hunt,518593,2016-02-25T20:22:42Z,2016-02-25T20:52:42Z,30,25.641
hunt,518594,2016-02-25T20:52:42Z,2016-02-25T21:22:42Z,30,24.458
hunt,518595,2016-02-25T21:22:42Z,2016-02-25T21:52:42Z,30,26.55
hunt,518596,2016-02-25T21:52:42Z,2016-02-25T22:22:42Z,30,25.976
hunt,518597,2016-02-25T22:22:42Z,2016-02-25T22:49:22Z,26,22.274
hunt,518598,2016-02-25T23:40:24Z,2016-02-26T00:10:24Z,30,21.786
hunt,518599,2016-02-26T00:10:24Z,2016-02-26T00:40:24Z,30,26.783
hunt,518600,2016-02-26T00:40:24Z,2016-02-26T01:10:24Z,30,22.237
hunt,518601,2016-02-26T01:10:24Z,2016-02-26T01:34:34Z,24,21.906
hunt,518602,2016-02-26T02:05:48Z,2016-02-26T02:09:14Z,3,2.628
hunt,518603,2016-02-26T02:32:10Z,2016-02-26T03:02:10Z,30,22.41
hunt,518604,2016-02-26T03:02:10Z,2016-02-26T03:32:10Z,30,30.117
hunt,518605,2016-02-26T03:32:10Z,2016-02-26T03:45:14Z,13,11.869
hunt,518606,2016-02-26T14:05:04Z,2016-02-26T14:35:04Z,30,26.266
hunt,518607,2016-02-26T14:35:04Z,2016-02-26T15:05:04Z,30,27.079
hunt,518608,2016-02-26T15:05:04Z,2016-02-26T15:35:04Z,30,21.731
hunt,518609,2016-02-26T15:35:04Z,2016-02-26T16:00:58Z,25,7.788
hunt,518610,2016-03-01T07:47:10Z,2016-03-01T08:09:28Z,22,7.169
hunt,518611,2016-03-01T08:40:30Z,2016-03-01T09:10:30Z,30,19.355
hunt,518612,2016-03-01T09:10:30Z,2016-03-01T09:40:30Z,30,32.991
hunt,518613,2016-03-01T09:40:30Z,2016-03-01T10:10:30Z,30,24.124
hunt,518614,2016-03-01T10:10:30Z,2016-03-01T10:40:30Z,30,29.916
hunt,518615,2016-03-01T10:40:30Z,2016-03-01T11:10:30Z,30,24.275
hunt,518616,2016-03-01T11:10:30Z,2016-03-01T11:40:30Z,30,26.892
hunt,518617,2016-03-01T11:40:30Z,2016-03-01T12:10:30Z,30,29.364
hunt,518618,2016-03-01T12:10:30Z,2016-03-01T12:21:44Z,11,17.182
hunt,518619,2016-03-01T13:19:32Z,2016-03-01T13:49:32Z,30,25.656
hunt,518620,2016-03-01T13:49:32Z,2016-03-01T14:19:32Z,30,31.531
hunt,518621,2016-03-01T14:19:32Z,2016-03-01T14:49:32Z,30,14.42
hunt,518622,2016-03-01T14:49:32Z,2016-03-01T15:19:32Z,30,25.739
hunt,518623,2016-03-01T15:19:32Z,2016-03-01T15:49:32Z,30,22.405
hunt,518624,2016-03-01T15:49:32Z,2016-03-01T16:19:32Z,30,28.698
hunt,518625,2016-03-01T16:19:32Z,2016-03-01T16:43:04Z,23,25.976
hunt,518626,2016-03-02T03:27:22Z,2016-03-02T03:57:22Z,30,17.885
hunt,518627,2016-03-02T03:57:22Z,2016-03-02T04:27:22Z,30,37.87
hunt,518628,2016-03-02T04:27:22Z,2016-03-02T04:57:22Z,30,19.342
hunt,518629,2016-03-02T04:57:22Z,2016-03-02T05:27:22Z,30,34.154
hunt,518630,2016-03-02T05:27:22Z,2016-03-02T05:57:22Z,30,9.984
hunt,518631,2016-03-02T05:57:22Z,2016-03-02T06:27:22Z,30,1.341
hunt,518632,2016-03-02T06:27:22Z,2016-03-02T06:57:22Z,30,4.013
hunt,518633,2016-03-02T06:57:22Z,2016-03-02T07:27:22Z,30,12.732
hunt,518634,2016-03-02T07:27:22Z,2016-03-02T07:57:22Z,30,4.43
hunt,518635,2016-03-02T07:57:22Z,2016-03-02T08:27:22Z,30,2.157
hunt,518636,2016-03-02T08:27:22Z,2016-03-02T08:54:52Z,27,9.555
hunt,518637,2016-03-02T09:51:24Z,2016-03-02T10:21:24Z,30,4.675
hunt,518638,2016-03-02T10:21:24Z,2016-03-02T10:51:24Z,30,9.527
hunt,518639,2016-03-02T10:51:24Z,2016-03-02T11:21:24Z,30,25.053
hunt,518640,2016-03-02T11:21:24Z,2016-03-02T11:51:24Z,30,27.409
hunt,518641,2016-03-02T11:51:24Z,2016-03-02T12:21:24Z,30,31.378
hunt,518642,2016-03-02T12:21:24Z,2016-03-02T12:51:24Z,30,28.362
hunt,518643,2016-03-02T12:51:24Z,2016-03-02T13:21:24Z,30,27.822
hunt,518644,2016-03-02T13:21:24Z,2016-03-02T13:51:24Z,30,14.979
hunt,518645,2016-03-02T13:51:24Z,2016-03-02T14:10:34Z,19,17.302
hunt,518646,2016-03-02T14:36:20Z,2016-03-02T15:06:20Z,30,19.66
hunt,518647,2016-03-02T15:06:20Z,2016-03-02T15:36:20Z,30,24.086
hunt,518648,2016-03-02T15:36:20Z,2016-03-02T16:06:20Z,30,23.147
hunt,518649,2016-03-02T16:06:20Z,2016-03-02T16:36:20Z,30,12.957
hunt,518650,2016-03-02T16:36:20Z,2016-03-02T16:57:24Z,21,4.59
hunt,518651,2016-03-03T06:17:20Z,2016-03-03T06:29:20Z,12,0.871
hunt,518652,2016-03-03T07:33:56Z,2016-03-03T07:46:58Z,13,0.828
hunt,518653,2016-03-03T08:47:38Z,2016-03-03T09:17:38Z,30,16.717
hunt,518654,2016-03-03T09:17:38Z,2016-03-03T09:47:38Z,30,27.332
hunt,518655,2016-03-03T09:47:38Z,2016-03-03T10:17:38Z,30,29.98
hunt,518656,2016-03-03T10:17:38Z,2016-03-03T10:47:38Z,30,29.78
hunt,518657,2016-03-03T10:47:38Z,2016-03-03T11:17:38Z,30,29.985
hunt,518658,2016-03-03T11:17:38Z,2016-03-03T11:47:38Z,30,25.249
hunt,518659,2016-03-03T11:47:38Z,2016-03-03T12:00:52Z,13,7.803
hunt,518660,2016-03-03T12:49:20Z,2016-03-03T13:13:32Z,24,17.009
hunt,518661,2016-03-03T13:56:06Z,2016-03-03T14:26:06Z,30,21.68
hunt,518662,2016-03-03T14:26:06Z,2016-03-03T14:56:06Z,30,25.373
hunt,518663,2016-03-03T14:56:06Z,2016-03-03T15:26:06Z,30,30.519
hunt,518664,2016-03-03T15:26:06Z,2016-03-03T15:56:06Z,30,31.12
hunt,518665,2016-03-03T15:56:06Z,2016-03-03T16:26:06Z,30,30.873
hunt,518666,2016-03-03T16:26:06Z,2016-03-03T16:56:06Z,30,29.661
hunt,518667,2016-03-03T16:56:06Z,2016-03-03T17:26:06Z,30,34.335
hunt,518668,2016-03-03T17:26:06Z,2016-03-03T17:56:06Z,30,24.674
hunt,518669,2016-03-03T17:56:06Z,2016-03-03T18:02:00Z,5,5.389
hunt,518670,2016-03-03T18:27:58Z,2016-03-03T18:49:32Z,21,7.18
hunt,518671,2016-03-07T13:01:28Z,2016-03-07T13:31:28Z,30,12.921
hunt,518672,2016-03-07T13:31:28Z,2016-03-07T14:01:28Z,30,34.19
hunt,518673,2016-03-07T14:01:28Z,2016-03-07T14:31:28Z,30,29.789
hunt,518674,2016-03-07T14:31:28Z,2016-03-07T15:01:28Z,30,26.826
hunt,518675,2016-03-07T15:01:28Z,2016-03-07T15:31:28Z,30,19.075
hunt,518676,2016-03-07T15:31:28Z,2016-03-07T16:01:28Z,30,33.632
hunt,518677,2016-03-07T16:01:28Z,2016-03-07T16:31:28Z,30,14.931
hunt,518678,2016-03-07T16:31:28Z,2016-03-07T16:46:44Z,15,9.892
kell0,607679,2016-02-02T10:41:32Z,2016-02-02T11:11:32Z,30,1.548
kell0,607680,2016-02-02T11:11:32Z,2016-02-02T11:33:48Z,22,1.911
kell0,607681,2016-02-02T12:54:10Z,2016-02-02T13:24:10Z,30,2.227
kell0,607682,2016-02-02T13:24:10Z,2016-02-02T13:25:54Z,1,0.563
kell0,607683,2016-02-02T14:09:12Z,2016-02-02T14:39:30Z,30,1.491
kell0,607684,2016-02-02T15:08:34Z,2016-02-02T15:38:34Z,30,9.479
kell0,607685,2016-02-02T15:38:34Z,2016-02-02T16:08:06Z,29,15.936
kell0,607686,2016-02-02T16:35:00Z,2016-02-02T17:05:00Z,30,0.263
kell0,607687,2016-02-02T17:05:00Z,2016-02-02T17:35:00Z,30,12.692
kell0,607688,2016-02-02T17:35:00Z,2016-02-02T18:04:06Z,29,12.206
kell0,607689,2016-02-02T18:31:24Z,2016-02-02T18:52:00Z,20,0.798
kell0,607690,2016-02-02T20:10:00Z,2016-02-02T20:27:42Z,17,8.274
kell0,607691,2016-02-02T22:36:58Z,2016-02-02T22:58:54Z,21,7.265
kell0,607692,2016-02-03T16:53:52Z,2016-02-03T17:23:52Z,30,5.879
kell0,607693,2016-02-03T17:23:52Z,2016-02-03T17:53:52Z,30,29.417
kell0,607694,2016-02-03T17:53:52Z,2016-02-03T18:23:52Z,30,30.166
kell0,607695,2016-02-03T18:23:52Z,2016-02-03T18:32:38Z,8,2.766
kell0,607696,2016-02-06T06:43:08Z,2016-02-06T07:13:08Z,30,7.3
kell0,607697,2016-02-06T07:13:08Z,2016-02-06T07:43:08Z,30,22.914
kell0,607698,2016-02-06T07:43:08Z,2016-02-06T08:13:08Z,30,21.992
kell0,607699,2016-02-06T08:13:08Z,2016-02-06T08:43:08Z,30,5.531
kell0,607700,2016-02-06T08:43:08Z,2016-02-06T08:59:04Z,15,6.186
kell0,607701,2016-02-06T09:22:00Z,2016-02-06T09:52:00Z,30,3.485
kell0,607702,2016-02-06T09:52:00Z,2016-02-06T09:54:46Z,2,0.131
kell0,607703,2016-02-06T10:27:52Z,2016-02-06T10:57:52Z,30,14.432
kell0,607704,2016-02-06T10:57:52Z,2016-02-06T11:27:52Z,30,28.674
kell0,607705,2016-02-06T11:27:52Z,2016-02-06T11:57:52Z,30,29.369
kell0,607706,2016-02-06T11:57:52Z,2016-02-06T12:27:52Z,30,17.255
kell0,607707,2016-02-06T12:27:52Z,2016-02-06T12:57:52Z,30,10.678
kell0,607708,2016-02-06T12:57:52Z,2016-02-06T13:20:50Z,22,1.109
kell0,607709,2016-02-06T14:09:46Z,2016-02-06T14:39:46Z,30,4.385
kell0,607710,2016-02-06T14:39:46Z,2016-02-06T15:09:46Z,30,22.117
kell0,607711,2016-02-06T15:09:46Z,2016-02-06T15:39:46Z,30,30.942
kell0,607712,2016-02-06T15:39:46Z,2016-02-06T16:09:46Z,30,20.174
kell0,607713,2016-02-06T16:09:46Z,2016-02-06T16:39:46Z,30,31.123
kell0,607714,2016-02-06T16:39:46Z,2016-02-06T17:09:46Z,30,30.566
kell0,607715,2016-02-06T17:09:46Z,2016-02-06T17:39:46Z,30,30.391
kell0,607716,2016-02-06T17:39:46Z,2016-02-06T18:09:46Z,30,31.844
kell0,607717,2016-02-06T18:09:46Z,2016-02-06T18:39:46Z,30,26.167
kell0,607718,2016-02-06T18:39:46Z,2016-02-06T19:09:46Z,30,27.974
kell0,607719,2016-02-06T19:09:46Z,2016-02-06T19:14:10Z,4,2.056
kell0,607720,2016-02-06T19:53:10Z,2016-02-06T20:18:16Z,25,10.604
kell0,607721,2016-02-07T07:45:40Z,2016-02-07T08:15:40Z,30,26.118
kell0,607722,2016-02-07T08:15:40Z,2016-02-07T08:45:40Z,30,28.44
kell0,607723,2016-02-07T08:45:40Z,2016-02-07T09:15:40Z,30,20.322
kell0,607724,2016-02-07T09:15:40Z,2016-02-07T09:40:14Z,24,31.372
kell0,607725,2016-02-07T10:13:18Z,2016-02-07T10:43:18Z,30,22.208
kell0,607726,2016-02-07T10:43:18Z,2016-02-07T11:13:18Z,30,27.894
kell0,607727,2016-02-07T11:13:18Z,2016-02-07T11:40:52Z,27,18.572
kell0,607728,2016-02-07T12:43:52Z,2016-02-07T13:13:52Z,30,10.842
kell0,607729,2016-02-07T13:13:52Z,2016-02-07T13:30:26Z,16,20.072
kell0,607730,2016-02-07T13:54:38Z,2016-02-07T14:24:38Z,30,23.562
kell0,607731,2016-02-07T14:24:38Z,2016-02-07T14:54:38Z,30,17.26
kell0,607732,2016-02-07T14:54:38Z,2016-02-07T15:24:38Z,30,30.429
kell0,607733,2016-02-07T15:24:38Z,2016-02-07T15:54:38Z,30,24.821
kell0,607734,2016-02-07T15:54:38Z,2016-02-07T15:59:44Z,5,2.479
kell0,607735,2016-02-07T16:28:26Z,2016-02-07T16:58:26Z,30,12.665
kell0,607736,2016-02-07T16:58:26Z,2016-02-07T17:28:26Z,30,34.656
kell0,607737,2016-02-07T17:28:26Z,2016-02-07T17:58:26Z,30,29.156
kell0,607738,2016-02-07T17:58:26Z,2016-02-07T18:14:54Z,16,16.772
kell0,607739,2016-02-07T19:06:00Z,2016-02-07T19:36:00Z,30,28.101
kell0,607740,2016-02-07T19:36:00Z,2016-02-07T20:06:00Z,30,28.558
kell0,607741,2016-02-07T20:06:00Z,2016-02-07T20:28:30Z,22,17.601
kell0,607742,2016-02-08T06:54:54Z,2016-02-08T07:24:54Z,30,23.58
kell0,607743,2016-02-08T07:24:54Z,2016-02-08T07:54:54Z,30,27.541
kell0,607744,2016-02-08T07:54:54Z,2016-02-08T08:24:54Z,30,17.02
kell0,607745,2016-02-08T08:24:54Z,2016-02-08T08:36:46Z,11,0.375
kell0,607746,2016-02-08T09:36:10Z,2016-02-08T10:06:10Z,30,0.441
kell0,607747,2016-02-08T10:06:10Z,2016-02-08T10:14:58Z,8,0.391
kell0,607748,2016-02-08T10:36:12Z,2016-02-08T10:49:54Z,13,1.069
kell0,607749,2016-02-08T11:18:30Z,2016-02-08T11:43:52Z,25,1.914
kell0,607750,2016-02-08T12:36:12Z,2016-02-08T13:06:12Z,30,9.617
kell0,607751,2016-02-08T13:06:12Z,2016-02-08T13:36:12Z,30,29.595
kell0,607752,2016-02-08T13:36:12Z,2016-02-08T14:02:52Z,26,25.032
kell0,607753,2016-02-08T14:46:20Z,2016-02-08T15:16:20Z,30,19.373
kell0,607754,2016-02-08T15:16:20Z,2016-02-08T15:46:20Z,30,30.889
kell0,607755,2016-02-08T15:46:20Z,2016-02-08T16:16:20Z,30,30.419
kell0,607756,2016-02-08T16:16:20Z,2016-02-08T16:46:20Z,30,23.576
kell0,607757,2016-02-08T16:46:20Z,2016-02-08T17:16:20Z,30,31.058
